Object Name,Latitude,Longitude
DELTA 1 DEB,-41.219261560285304,62.256241324501936
DELTA 1 DEB,14.35916114112749,175.97931010540646
DELTA 1 DEB,-17.246389774248502,171.61111753495385
DELTA 1 DEB,-43.18888716943204,114.50791553588328
DELTA 1 DEB,42.987930928407174,-132.95771025617992
DELTA 1 DEB,60.387750919551124,-59.23345378649598
DELTA 1 DEB,40.980562860957455,119.98554653646285
DELTA 1 DEB,4.0148762047444,-97.64452980626507
DELTA 1 DEB,10.622356357041319,50.798636313386154
DELTA 1 DEB,56.10209793733723,-132.8434118394087
DELTA 1 DEB,62.676772243620135,68.709556319891
DELTA 1 DEB,-39.707769372569786,-170.8928259784667
DELTA 1 DEB,-46.25365885458579,167.75879015706246
DELTA 1 DEB,-68.44395463534745,-36.049886436251654
DELTA 1 DEB,41.79851792486128,127.06010147832286
DELTA 1 DEB,41.02562595117599,21.179124525507277
DELTA 1 DEB,76.80444770329274,87.36914245987465
DELTA 1 DEB,-41.468758372758266,-166.58901868991046
DELTA 1 DEB,-78.16452317572463,135.03389912269
DELTA 1 DEB,79.45025811408918,-121.95890628067723
KYOKKO 1 (EXOS A),-34.356692410914526,103.53440060288999
UME 2 (ISS-B),39.20758887374118,176.53777097740806
N-1 R/B,38.78934011420242,-78.78283655248347
COSMOS 990,-71.6665907276066,-142.08634078640395
SL-8 R/B,-15.134128012133608,139.8433215661024
OPS 5111 (NAVSTAR 1),-60.61825801019089,52.35478220108228
COSMOS 991,82.98442865335696,-96.88498741194114
SL-8 R/B,35.609326133487244,163.16336938882392
LANDSAT 3,77.9962969851003,-160.36159605878183
OSCAR 8,55.26013132053886,111.1854665563076
DELTA 1 R/B,-8.223100886796134,-111.35026781849616
DELTA 1 DEB,-3.149203096641842,72.60426354264787
DELTA 1 DEB,59.922066562267176,-26.931803791676735
DELTA 1 DEB,47.85338625741235,-1.223184637066777
DELTA 1 DEB,9.792448416890355,-160.15623320252118
DELTA 1 DEB,7.467077109280448,-172.02837984720003
DELTA 1 DEB,-26.82766174703609,111.63955959221337
DELTA 1 DEB,-13.312609978212949,62.331778050304976
DELTA 1 DEB,-49.91667014630443,-27.619055466703415
DELTA 1 DEB,-63.164258760461344,161.37921684253575
DELTA 1 DEB,50.1784930679811,-171.22414112141763
DELTA 1 DEB,-53.04983672526184,-39.77571313244668
DELTA 1 DEB,-74.15800687982562,-16.704324329142402
DELTA 1 DEB,75.52804331147429,-101.71291962160974
DELTA 1 DEB,-70.00668193542926,-139.1497749199529
DELTA 1 DEB,-47.70725023811544,-119.10321457999726
DELTA 1 DEB,-74.9900166706958,-110.0463072015343
ATLAS CENTAUR R/B,14.06203821358539,-71.41154341030642
DELTA 1 R/B(2),29.38199498542421,86.85477249642874
DELTA 1 DEB,45.19149265165135,-36.52028324095571
DELTA 1 DEB,-61.9151907269788,-3.1239862986931617
COSMOS 994,13.940452701507933,131.1181608511668
SL-8 R/B,44.41571849787234,88.85314553742826
COSMOS 996,6.1832578052149865,-131.2054234348734
SL-8 R/B,24.352205851351503,-167.5174314892506
DELTA 1 DEB,32.46926378238624,-7.175031879309157
DELTA 1 DEB,-3.7174261410346765,-60.87802814359428
DELTA 1 DEB,31.998171266308578,122.65658607753005
DELTA 1 DEB,-19.577495375154147,52.43868781252253
DELTA 1 DEB,-13.95091597990596,-59.354406211862184
DELTA 1 DEB,33.39526331924858,-39.70727569112523
DELTA 1 DEB,-73.59896383042908,-151.854731578945
DELTA 1 DEB,31.40314539102241,-76.81911918304749
DELTA 1 DEB,-64.73866902967431,-42.82458673976979
DELTA 1 DEB,-34.59173847217356,173.80360914311987
DELTA 1 DEB,-32.352910353142356,-128.46949252934527
DELTA 1 DEB,61.4313888088266,-168.0005692193996
DELTA 1 DEB,-31.251083434926556,108.9247467106419
DELTA 1 DEB,-33.65722896785684,58.56605738911418
DELTA 1 DEB,-19.331282230831697,63.85721431258214
DELTA 1 DEB,-53.944459877636845,-100.4367239303352
DELTA 1 DEB,-4.156010524442065,-44.878872751921776
DELTA 1 DEB,-73.07954885889671,-69.7904656156948
DELTA 1 DEB,-5.935022419548858,61.27806017224227
DELTA 1 DEB,49.44154431283555,136.2546300455814
DELTA 1 DEB,-67.22766359534165,-32.96010545710715
DELTA 1 DEB,-31.375393390994063,-11.379523242102017
DELTA 1 DEB,-69.49228620417857,98.79538697640733
COSMOS 1000,59.451183614804684,-57.40712870481919
SL-8 R/B,-20.76700335325084,-107.67278821543083
INTELSAT 4A-F6,10.79457643993318,134.0877058616843
ATLAS CENTAUR R/B,20.76391769538616,34.957360052328376
YURI (BSE),10.059799686087722,108.36448630770732
DELTA 1 R/B(1),-20.789079019833984,34.12654741950435
TRAAC DEB,-15.507853164478458,-76.50511634363619
OPS 6182 (DMSP 5D-1 F3),2.8927786444143133,151.92078295346707
DELTA 1 DEB,-61.290535573209176,-34.57613760551808
DELTA 1 DEB,12.046201172991942,-101.08584621755725
DELTA 1 DEB,47.06974348490072,-79.1818686586015
DELTA 1 DEB,-53.18089439286892,-92.2633841339036
DELTA 1 DEB,-55.799680602071994,-47.57627278055571
DELTA 1 DEB,-70.79068517036734,47.69788720610824
DELTA 1 DEB,4.284824218038459,172.56867483318518
DELTA 1 DEB,64.04593708395358,116.94156751770826
DELTA 1 DEB,50.343556376134366,153.084816298655
DELTA 1 DEB,-63.60282874132938,127.58528931711191
DELTA 1 DEB,-54.680528865823625,19.73046560454388
DELTA 1 DEB,74.95562267545498,43.19699968835043
DELTA 1 DEB,-77.94997189888136,-35.652658667174116
DELTA 1 DEB,-67.64720954388376,54.20109388451573
DELTA 1 DEB,-61.41718485957436,-175.57725031908987
DELTA 1 DEB,-68.27694726398211,101.86785461950996
DELTA 1 DEB,77.31847053398822,-45.39890560590355
DELTA 1 DEB,10.661480707641822,118.36102681292846
DELTA 1 DEB,-49.90043157552307,152.66949691681464
DELTA 1 DEB,78.41126516664445,-153.11298440171558
DELTA 1 DEB,-68.53486540193167,-50.86624171050153
DELTA 1 DEB,58.25895478495797,6.69879680548658
OTS 2,3.4749202753104287,13.919999307187203
DELTA 1 R/B(1),5.824692110181556,96.22363759993894
DELTA 1 DEB,-40.50605298446435,-10.977516645674156
DELTA 1 DEB,16.803975567282777,-37.6770502462597
DELTA 1 DEB,33.503742348574235,23.37843377343483
DELTA 1 DEB,-39.07389339230635,-99.23469830942135
DELTA 1 DEB,60.28715710324655,67.07271883741024
DELTA 1 DEB,40.44838917746956,20.845301397483176
DELTA 1 DEB,8.088954542897094,166.48030965466623
DELTA 1 DEB,15.07629967471414,-7.046380545747312
DELTA 1 DEB,62.358624441970804,113.56849830226534
DELTA 1 DEB,-51.79712818992924,-145.4612431814062
DELTA 1 DEB,-24.03126456950734,-86.49330237098681
DELTA 1 DEB,-12.143003878055353,106.3654665359064
DELTA 1 DEB,21.61005955315169,-0.9675855072745372
COSMOS 970 DEB,53.358181439003445,102.85328157173686
COSMOS 970 DEB,65.93659815986359,132.95227187900437
COSMOS 970 DEB,41.07751523003453,11.58922769637208
COSMOS 970 DEB,2.2885430927710453,-157.45242522323016
COSMOS 970 DEB,-10.33979006621994,-72.19020855183469
COSMOS 970 DEB,-39.500419260407746,123.70028523470282
COSMOS 970 DEB,-7.550855706089773,-45.59221270623037
COSMOS 970 DEB,43.44231519279427,10.338832913980662
COSMOS 970 DEB,49.74648470913934,119.96621950775129
COSMOS 970 DEB,-10.059453917131396,-129.0351727203504
COSMOS 970 DEB,-1.960463380794716,-41.600646081600836
COSMOS 970 DEB,-26.449620444407728,-108.00878799756552
COSMOS 970 DEB,-50.53222845826785,167.12327197555504
COSMOS 970 DEB,65.6909890753699,22.62739197843267
OPS 5112 (NAVSTAR 2),-55.44537243544686,-12.725983441086388
ATLAS F R/B,63.33149347712711,-62.71327760078228
COSMOS 1011,-69.52085921048179,8.34042811434466
SL-8 R/B,1.316526971200455,-8.90502381984496
MOLNIYA 1-40,11.900513972350472,66.36254482995727
COSMOS 1013,-66.38316132619333,52.98344287651892
COSMOS 1014,-45.829813600538515,78.99620305771785
COSMOS 1015,-62.760083735501794,-134.23001308901397
COSMOS 1016,-23.56468585543769,109.4828590221315
COSMOS 1017,73.73841214637227,-84.2709730224452
COSMOS 1018,-8.289062736041714,112.14574570582354
COSMOS 1019,-35.23781121813267,20.293840195049047
COSMOS 1020,-49.06524037268309,142.9424059390709
SL-8 R/B,-63.53105341025479,-100.23689617029831
SL-6 R/B(2),62.461915216904885,4.163080153147486
GOES 3,-2.2249682781167177,-14.844603509398148
DELTA 1 R/B(1),-17.605833633393782,-61.28787042961363
COSMOS 1023,-50.254576851672326,45.39222280891816
SL-8 R/B,-28.15537988113368,-108.78127498461724
SEASAT 1,-4.351235511569164,-84.1926457075921
COSMOS 1024,-34.10003375245745,-164.5146360037798
SL-14 R/B,42.667141149263074,100.8259468221577
COMSTAR 3,7.121476528005531,158.76653222783986
ATLAS CENTAUR R/B,-8.805950901564948,39.004184198619654
GEOS 2,-4.290988761340821,-172.57645451171754
RADUGA 4,10.002073882630274,101.07021138052127
THORAD DELTA 1 DEB,-15.46045427014686,-156.43980106836273
COSMOS 1027,8.390882934791907,144.24260108417903
SL-8 R/B,12.385293275483887,-60.10188189768699
SL-6 R/B(2),6.878705505729824,-6.031260948057527
M-3H R/B,27.39802411009215,-63.310478598750656
COSMOS 1034,67.86933353202345,50.514281799862246
COSMOS 1035,-39.95024211168318,-99.20764172986829
COSMOS 1036,20.148302613624406,-94.29636015447846
COSMOS 1037,1.653808625809925,-0.4614358263798308
COSMOS 1038,42.94949100211198,-75.15414448921543
COSMOS 1039,-48.95918131215055,173.181669509943
COSMOS 1040,-16.28801259517523,-84.64341987473155
COSMOS 1041,-4.624232229424835,-175.54550626623748
SL-8 R/B,45.53852586823485,-101.69423139206937
OPS 5113 (NAVSTAR 3),-50.72300731882339,-92.13628501131959
MOLNIYA 3-10,44.08477055231568,16.781999533016556
TIROS N,52.26180548946544,-151.10053796203192
TIROS N DEB,-21.660893660853073,-147.95020327135427
TIROS N DEB,37.64067066999411,-128.29392832099498
SL-6 R/B(2),-66.78277162551929,-128.9238030596551
SL-6 R/B(2),52.102406173909756,176.47074301683028
NIMBUS 7,-65.32268012320307,127.4242683738088
DELTA 1 R/B(+CAMEO),29.703394835126335,-157.4266662359581
COSMOS 1045,21.31323529227589,-143.5862263496624
RADIO 1,9.160776079972642,36.0318063242366
RADIO 2,-64.03782222355852,51.00180880887878
SL-14 R/B,-11.671556871210292,30.20992589734469
COSMOS 1048,-3.881019020172399,87.5799088508343
SL-8 R/B,14.752800478488748,-171.34540845083023
SL-8 DEB,71.83645768588511,-45.20511633619966
SL-8 DEB,44.15402002476473,-5.0791653158467085
NATO 3C,6.393655954315524,160.36374635253188
COSMOS 1051,-32.831279313161964,74.64234872341977
COSMOS 1052,-16.919896257593596,150.48683593549373
COSMOS 1053,-58.21571696017816,19.220566541448544
COSMOS 1054,30.022950824510485,-63.98470596774563
COSMOS 1055,52.866375688837515,8.799395175300406
COSMOS 1056,39.392527327080096,104.4708059038644
COSMOS 1057,-47.358568762157944,5.3485836310641774
COSMOS 1058,-17.435967450238305,-57.816368594395804
SL-8 R/B,-59.937576777721134,-43.88510185116133
OPS 5114 (NAVSTAR 4),56.06328048537438,-127.1525621501013
ATLAS F R/B,5.924373200242876,-121.36880458887434
OPS 9441 (DSCS 2-11),1.1845588720206435,-177.49900237518705
OPS 9442 (DSCS 2-12),-12.042820616414614,-121.4132178866838
TITAN 3C TRANSTAGE R/B,-15.142692214522686,-65.28687176886513
ANIK B1 (TELESAT-4),-0.09401718500517338,-170.23999752281665
GORIZONT 1,13.330224126238795,31.37809721817757
COSMOS 1066,75.79454636873048,-80.46001877164323
SL-3 R/B,10.965694597178354,-90.6697302639458
COSMOS 1067,-58.16387080307173,-51.011444739768
SL-8 R/B,-72.46017838782592,132.6671214593586
COSMOS 1072,18.86582701963696,146.86025219920415
SL-8 R/B,44.16978922122176,120.63065455558196
METEOR 1-29,65.94114107628594,-168.22642724694165
SCATHA,16.138928271604797,80.61571895397913
AYAME 1 (ECS 1),1.203300092350258,132.20358241777612
SL-14 R/B,-21.187345989099775,152.72488684571456
EKRAN 3,11.587812660081871,71.61827924555888
METEOR 2-4,-55.77251049469646,13.581917575595964
SL-3 R/B,-20.62831321762337,-101.86002243817704
SL-3 DEB,-74.64913111341161,-120.51558476082663
COSMOS 1081,-58.69880210807584,67.83545491695706
COSMOS 1082,24.600080211746405,117.88035700552884
COSMOS 1083,3.341755382412129,29.682110509755827
COSMOS 1084,71.25365078894127,163.9862679786897
COSMOS 1085,-10.674914823673864,113.27012396973919
COSMOS 1086,62.10561454077936,-129.24287458397112
COSMOS 1087,51.634992296945654,174.59710230128107
COSMOS 1088,-38.877732359369745,98.57675539267112
SL-8 R/B,-60.97510243065477,-75.95208448015664
COSMOS 1089,70.44957952079707,107.46956778250848
SL-8 R/B,0.02138537653213197,51.99474022439606
COSMOS 1091,10.120841061009457,80.18778112676887
SL-8 R/B,65.93375589129042,62.58574164767717
COSMOS 1092,-77.9668733601865,-48.7594848222477
SL-8 R/B,0.6718861114683579,-38.991437131857325
RADUGA 5,11.694582778466545,80.40105955730262
OPS 6392 (FLTSATCOM 2),-6.904447804822398,-151.79072094386433
COSMOS 1104,17.84998601661398,5.607156162729501
SL-8 R/B,30.761550258091745,148.17949662920432
NOAA 6,71.93354756747985,160.55816389331673
COSMOS 1109,70.09622006643136,72.65354326893782
COSMOS 1110,-33.55320925319664,-13.318662025142553
SL-8 R/B,-5.630127038045815,54.255545792840884
GORIZONT 2,11.942604046451018,68.44324641131766
WESTAR 3,-8.088798895377362,-132.12846708157807
COSMOS 1124,-45.917199852941614,169.90708645181036
COSMOS 1125,63.810400486364905,-47.40737138194326
SL-8 R/B,54.49887756032156,-173.6616949299304
COSMOS 1130,-16.324342729385574,74.61321685095795
COSMOS 1131,4.317151984326807,-41.85517454214376
COSMOS 1132,24.600806286801067,-169.07322391799747
COSMOS 1133,-57.847948461820856,54.41974477548954
COSMOS 1134,-59.35104635345932,116.89287444902722
COSMOS 1135,17.380387990455915,29.912104629474413
COSMOS 1136,45.57010390562447,81.20439196560584
COSMOS 1137,-30.36904512438066,-178.03308980951715
SL-8 R/B,-34.46207734774946,-176.8721819646802
SL-6 R/B(2),-47.91538224769115,164.51126553441998
EKRAN 4,11.074576631553008,53.78287159989133
SL-12 R/B(2),4.903462641405794,11.45764646765024
SL-12 R/B(2),2.8982420155149975,136.72672156557508
SL-12 R/B(2),1.6117233366002717,144.97551220222945
SL-12 R/B(2),-9.379487053808852,-146.58822761142335
SL-12 R/B(2),6.185540474206539,14.979198543428573
COSMOS 1140,2.7155604998041154,-172.09012038938096
SL-8 R/B,-13.78559646002635,-113.27985885364782
EKRAN 2 DEB,5.662541275743147,128.56925632811428
COSMOS 1141,-75.57403218090718,-14.250399550934414
SL-8 R/B,79.49897906379098,138.1907806786188
SL-8 DEB,23.156126171094346,-44.81570546440541
METEOR 2-5,-18.592005981229377,-76.9115078543817
SL-3 R/B,-36.89799546887314,-49.116075649247364
OPS 9443 (DSCS 2-13),-7.938211782198667,-143.63921799433672
OPS 9444 (DSCS 2-14),-9.666052681390093,-136.16999716938656
TITAN 3C TRANSTAGE R/B,2.6822931720272774,171.5939360865013
OPS 4682 DEB,-80.22301169570783,-30.757665677991284
SATCOM 3,-10.093001959431987,-68.19023056166624
DELTA 1 R/B(1),16.123789741685197,-124.69932227639762
GORIZONT 3,10.409086848081664,110.1531914469782
COSMOS 1150,55.90708782403045,-79.83928705805823
SL-8 R/B,3.952468209409045,71.95341133949253
OPS 6393 (FLTSATCOM 3),-1.6197870314147342,-174.42811581999817
SL-14 R/B,-2.7112938438058074,5.27274753230814
SL-12 R/B(2),1.3869739282717102,-17.809327635273835
COSMOS 1153,-13.234278309290644,-68.54137803694594
SL-8 R/B,57.944038443021874,90.8285933745264
SL-12 R/B(2),9.951564471768165,40.137614624629926
OPS 5117 (NAVSTAR 5),55.64586691379429,-147.97129731362634
COSMOS 1156,-33.33784510665533,56.56836790499851
COSMOS 1157,-25.4889755868731,-59.572010357600725
COSMOS 1158,37.526302759345015,-166.1673281486325
COSMOS 1159,-67.58383942509755,60.65798717053513
COSMOS 1160,-27.186781000028976,15.236360714838241
COSMOS 1161,5.297681198250169,-81.5086393096926
COSMOS 1162,30.11666318760528,10.917964284823325
COSMOS 1163,49.65539789317854,-101.51391298683589
SL-8 R/B,15.56205942667394,-30.711721934983267
ATLAS 35F R/B,47.35852847800082,93.67834942850101
RADUGA 6,10.378563193127874,108.2255158840288
AYAME 2 (ECS-2),-7.292973774203421,-125.04947481273157
SL-12 R/B(2),6.678644410733788,21.06033677798761
COSMOS 1168,31.493743366647816,30.091339641748494
SL-8 R/B,21.097782806594676,0.6498097441206835
COSMOS 1171,-2.877902143042214,13.792803237344666
SL-8 R/B,34.79563395547281,51.35999124137764
SL-8 DEB,65.5450372033883,-113.03610817684105
COSMOS 1174,-65.43001378926942,-46.90561018991451
COSMOS 1174 DEB,-21.278414234855735,45.917037654916065
OPS 5118 (NAVSTAR 6),15.384072533557692,19.823142725748173
COSMOS 1176,-13.604438220120462,67.73108032558137
DELTA 1 R/B(2) *,17.76619978454763,-53.85698277345567
COSMOS 1181,57.277292749710796,164.23996352977898
SL-8 R/B,70.55630806805516,-84.09979186344266
SL-3 R/B,5.586971152327005,18.59185418602109
GORIZONT 4,-9.536414057205313,-52.51678488808755
SL-6 R/B(2),44.96488039224805,149.0604292707231
SL-12 R/B(2),13.499507467371753,93.82669312196964
COSMOS 1190,9.851701625152677,141.3413121956595
SL-8 R/B,-68.58462521065748,-77.60747480496042
COSMOS 1191,-56.999365650217435,-179.33944061399725
COSMOS 1192,58.85181468797414,-117.6382250299944
COSMOS 1193,71.55435099353512,-8.037517891953367
COSMOS 1194,50.130060166566324,168.44238595040758
COSMOS 1195,-72.91859085941343,16.132602411280196
COSMOS 1196,-21.702619088887662,154.3292540820694
COSMOS 1197,53.74079486867723,40.47721085748338
COSMOS 1198,-37.71643577301695,-53.13560898567205
COSMOS 1199,-27.220439758654177,39.988758685710316
SL-8 R/B,-47.48623846006989,-112.45314071615616
SL-6 R/B(2),-7.135891180802608,-76.56868125275575
MOLNIYA 3-13,62.466491660492125,71.80945225859983
SL-6 R/B(2),61.533069693762485,139.86189209138797
SL-12 R/B(2),-5.941452822151683,-109.04008863178566
SL-12 R/B(2),-12.249094232138653,-83.77565979012503
METEOR 2-6,60.49348765542101,-13.353347335640283
SL-3 R/B,-55.1496869658799,-129.15903770373913
GOES 4,-8.02653214918071,-36.98954608094494
GOES 4 AKM,20.512710609651794,71.76918859377679
COSMOS 1176 FUEL CORE,-63.06467247275981,-116.54868163151555
DELTA 1 R/B(2),-1.4455527210579617,106.26017481252703
TRANSIT 11 DEB,-59.33747957830356,-48.74113623202867
DELTA 1 DEB,58.453494684618036,-89.21733757953012
RADUGA 7,-3.0779791964505105,-25.33229174752737
COSMOS 1217,40.12110966605722,170.65304939570623
SBS 1,10.126373969163344,55.585216516537315
COSMOS 1223,-68.52280210381244,75.1098819383237
SL-6 R/B(2),-65.83543218182082,-97.0646780545637
COSMOS 1225,7.542514052273447,54.76729873546755
SL-8 R/B,46.65927643418353,179.64147908251803
INTELSAT 502,-1.2476331867264456,14.11195297288076
COSMOS 1226,81.98087485654868,4.755843728931719
SL-8 R/B,-75.73038127775193,117.52674577499141
OPS 4988 DEB,-30.909131353964437,164.91268840353604
OPS 4682 DEB,48.644294629252954,156.76174888398376
COSMOS 1228,64.73668595029655,-75.64293303235235
COSMOS 1229,58.015069992247234,20.833092284110897
COSMOS 1230,-27.963807130301152,-5.660107195865117
COSMOS 1231,37.657526753427824,-154.41098027061446
COSMOS 1232,-16.590119187892927,-144.03730001487463
COSMOS 1233,49.35119347973178,47.203273981663706
COSMOS 1234,-10.573391812778064,30.74715762694366
COSMOS 1235,-72.21359802116982,161.32142392548818
SL-8 R/B,49.6808040165891,6.498385776357015
EKRAN 6,11.80726923109253,98.22746611638983
COSMOS 1238,5.19146035479793,86.51600262511826
SL-8 R/B,46.32123131908173,-43.511114708842406
COSMOS 1241,-21.350068733305896,-171.05498777058978
SL-8 R/B,-2.66312648501766,-36.60143983781813
SL-8 DEB,-20.848962814328125,123.65922189816624
SL-3 R/B,-54.164688196750525,63.737450336163
MOLNIYA 1-49,23.34670459810179,47.85115280666999
SL-6 R/B(2),62.17658696770296,119.4461231911315
DELTA 1 DEB,13.957436917484229,126.05750565993485
DELTA 1 DEB,-53.49675861342029,106.67514527624557
DELTA 1 DEB,-3.599466482288291,-59.686831976173515
DELTA 1 DEB,54.54826864001409,168.4005004340665
DELTA 1 DEB,-38.12519254878345,-125.69921391854382
DELTA 1 DEB,-80.63279749671028,7.739768984041304
DELTA 1 DEB,-29.94249939558798,-55.29681870851121
DELTA 1 DEB,38.49429824903203,110.14506260060372
DELTA 1 DEB,18.602889715644714,125.51598359219913
DELTA 1 DEB,5.505846067848077,116.76824828466363
DELTA 1 DEB,-35.03192057038025,-59.097750059316475
DELTA 1 DEB,4.795828034848484,-100.38555739544526
DELTA 1 DEB,-24.389375696567182,-27.505776977705573
DELTA 1 DEB,79.31706745087426,-24.56908610980277
DELTA 1 DEB,-24.167146884113052,12.170732107334052
DELTA 1 DEB,-34.860128546547166,111.83486811502054
DELTA 1 DEB,-42.810835074169766,109.56853756105615
DELTA 1 DEB,6.178805678730046,29.542962538933136
DELTA 1 DEB,32.96850456324447,31.050681999335445
DELTA 1 DEB,-25.636576966897206,120.90602796814629
DELTA 1 DEB,-54.7751390729189,91.69442849849159
DELTA 1 DEB,52.62756841501613,89.14727781749171
DELTA 1 DEB,-69.51535235252919,27.16338763191517
DELTA 1 DEB,-71.2117647788815,-168.22361627452898
DELTA 1 DEB,-13.114824098208478,125.25798299857962
DELTA 1 DEB,-22.6383456257392,-52.615254888104346
DELTA 1 DEB,-40.192388676113644,-51.24242859491558
DELTA 1 DEB,-4.36120773856475,-69.34059865256218
DELTA 1 DEB,-77.44083517714797,-11.715954463845698
DELTA 1 DEB,-67.27976103116357,142.61553352963284
DELTA 1 DEB,69.34192023387583,-108.53565862519899
DELTA 1 DEB,-79.15302775385925,160.9057602665463
DELTA 1 DEB,-6.315186988142953,106.51202847874718
DELTA 1 DEB,-4.936073577253226,96.19448777726805
DELTA 1 DEB,-29.73239774430937,96.2948657609656
DELTA 1 DEB,64.32865669863877,-91.2013407485016
DELTA 1 DEB,-71.76786402252847,-170.76540887449272
DELTA 1 DEB,-72.29014031403938,132.02261365270311
DELTA 1 DEB,78.24130337341784,80.93744173628659
DELTA 1 DEB,14.915923572312243,164.7969470178153
DELTA 1 DEB,-40.53962706429109,95.80083382032907
DELTA 1 DEB,-1.147178259676566,-83.0364588620864
DELTA 1 DEB,-31.253669783594777,-7.032041440816151
DELTA 1 DEB,30.918428070030117,-21.80350407455422
DELTA 1 DEB,-80.63021157971984,-129.96118158236527
DELTA 1 DEB,-1.6564297292974703,-64.22173248297186
DELTA 1 DEB,-56.2924701905532,-19.11468676002279
DELTA 1 DEB,-39.327313812510276,-67.56027609758232
DELTA 1 DEB,-34.522104585808684,-3.388805401769067
DELTA 1 DEB,-52.478060356121055,-103.88974156060524
DELTA 1 DEB,45.92507118138738,44.93862254748633
DELTA 1 DEB,-20.00162320737223,-63.38986095147691
DELTA 1 DEB,-80.9942553095029,-34.10534097215976
DELTA 1 DEB,-57.931750101400226,142.99811964162384
DELTA 1 DEB,-78.9513857961492,2.884179829935551
DELTA 1 DEB,-19.463106502705987,148.56517127903828
DELTA 1 DEB,25.864133767863848,150.27502606983978
DELTA 1 DEB,48.46510688151295,-57.52805987805295
DELTA 1 DEB,-26.187748570474096,113.33139949882718
DELTA 1 DEB,24.50607584686567,-122.89040655060151
DELTA 1 DEB,-11.462715916391618,117.48239233550355
DELTA 1 DEB,-41.3675803147379,17.50888228740595
DELTA 1 DEB,-65.29148304985554,-59.91176751469784
DELTA 1 DEB,-36.321439582095266,140.8553574316043
DELTA 1 DEB,-26.674724103052096,120.48831847942206
DELTA 1 DEB,67.31759559601947,152.1577500862729
KIKU 3 (ETS 4),-9.030227942379742,-54.85734081107296
COSMOS 1244,78.4228010336524,60.86660367886681
SL-8 R/B,82.28933832182301,108.65462229422198
COSMOS 1247,-40.787749672382674,91.04826322383677
ESIAFI 1 (COMSTAR 4),12.830283273554468,75.18290446660929
SL-6 R/B(2),-42.91200263366758,74.59225349618274
COSMOS 1249,62.16111472795075,-43.45683605322305
COSMOS 1250,48.32434550680742,-4.944656094325263
COSMOS 1251,-0.276413203202218,-104.78174282495793
COSMOS 1252,-58.30011859012281,-74.3550215843782
COSMOS 1253,71.63430910771514,-42.38843950167944
COSMOS 1254,58.491434313219024,162.63878007582687
COSMOS 1255,-35.91977778353521,54.802305093781
COSMOS 1256,-68.80734053355027,83.34458056319028
COSMOS 1257,-31.697692929369385,179.66900291625504
SL-8 R/B,72.5421752937372,16.72158506914176
KYOKKO 1 DEB,-51.10573340479093,48.554596430450815
KYOKKO 1 DEB,64.9235734061452,-29.112320216679827
COSMOS 839 DEB,62.192782373770676,-121.76915830420778
COSMOS 839 DEB,-56.10366612910883,-4.262339261308929
COSMOS 1174 DEB,64.64777687611021,130.81359693401424
RADUGA 8,-12.447153427304547,-96.1001170996301
COSMOS 1174 DEB,-0.4594195068124441,-29.28303194029324
ATLAS CENTAUR R/B,-20.061693910366266,168.90189517931435
DELTA 1 DEB,-49.97442609618559,118.49461831833129
DELTA 1 DEB,5.161094286202947,-80.41802124647245
COSMOS 1261,-53.70158913578648,138.55929700512553
SL-6 R/B(2),-65.79458013623287,-178.81257891054778
COSMOS 1263,81.8065417357189,40.749141931861196
SL-8 DEB,-76.69955374902393,-125.4861230927383
KYOKKO 1 DEB,49.09726132740485,171.6833771581272
COSMOS 1266,45.76463628328729,-162.20724483341104
DELTA 1 DEB,-79.3324441228568,17.05539060176817
COSMOS 1266 FUEL CORE,-38.299772151326394,-17.499940699096246
COSMOS 1269,-73.80597528138867,15.445591809260742
SL-8 R/B,-23.45247219867306,11.495532919328888
ATLAS CENTAUR R/B,-23.02404225871604,-25.663850774190966
SL-12 R/B(2),-12.351045324338221,-97.1921218298846
METEOR 2-7,-3.9372414309861843,146.56174762669295
SL-3 R/B,11.600322926757837,-147.9067789326379
NOVA 1,-40.68143001287997,148.26085466124903
SL-3 R/B,-44.43831434630215,38.62909143650582
SL-12 R/B(2),-0.9684887797560541,-16.6547787918946
GOES 5,-6.599998738124631,-142.95092158842985
INTELSAT 501,-12.095466595416767,-37.85813583912281
ATLAS CENTAUR R/B,15.514479035291087,164.02704145336287
COSMOS 1275,28.58010767498202,-157.1390917678397
SL-8 R/B,21.88072015760511,-13.700052768793057
DELTA 1 DEB,76.04169914926635,-170.09178531588796
DELTA 1 DEB,-8.993920987691192,-65.85609005909178
DELTA 1 DEB,-58.86910686403122,147.6310464127951
DELTA 1 DEB,65.92245165693853,-94.10137956901369
DELTA 1 DEB,-41.62807359847451,-88.45679073242472
DELTA 1 DEB,66.36098082868523,73.12943252262734
DELTA 1 DEB,-75.68757613592686,30.94867399945504
DELTA 1 DEB,-32.13031597143014,46.850950067040166
DELTA 1 DEB,42.499010521366856,-166.12850423822644
DELTA 1 DEB,12.772679829431388,-152.62784207346604
DELTA 1 DEB,-12.673399709515262,-164.3995153591205
DELTA 1 DEB,41.533281171828946,55.1251068299477
DELTA 1 DEB,23.887743850713957,130.20263020606677
DELTA 1 DEB,23.357011433185537,-67.61131483637064
DELTA 1 DEB,55.67446648972457,-80.16322061407382
COSMOS 839 DEB,10.893653747436579,103.44680401737526
METEOSAT 2,-5.893172014907873,-11.424678507502716
